dt_gmt8,cum_bankroll
2025-08-31 17:30:00+00:00,11489733774.73
2025-08-31 18:00:00+00:00,11963857590.71
2025-08-31 18:15:00+00:00,11430332656.62
2025-08-31 19:00:00+00:00,10858816023.79
2025-08-31 19:30:00+00:00,10632229665.27
2025-08-31 20:30:00+00:00,11638453913.07
2025-08-31 21:00:00+00:00,12387985187.4
2025-08-31 21:30:00+00:00,12598676676.64
2025-08-31 22:00:00+00:00,13181365472.94
2025-08-31 22:45:00+00:00,13439644606.48
2025-08-31 23:00:00+00:00,14393333289.49
2025-08-31 23:15:00+00:00,14904139380.15
2025-08-31 23:30:00+00:00,14405102724.42
2025-09-01 00:00:00+00:00,14767241415.35
2025-09-01 00:30:00+00:00,14248788256.15
2025-09-01 01:00:00+00:00,14414189734.33
2025-09-01 01:30:00+00:00,13895758230.77
2025-09-01 02:00:00+00:00,722066.62
2025-09-01 02:30:00+00:00,14538437048.95
2025-09-01 02:45:00+00:00,14748415591.69
2025-09-01 03:00:00+00:00,2194542988.64
2025-09-01 03:30:00+00:00,14045717349.34
2025-09-01 05:30:00+00:00,13694574415.61
2025-09-02 21:00:00+00:00,14157167834.77
2025-09-03 02:45:00+00:00,14811936847.13
2025-09-03 20:00:00+00:00,16281720619.0
2025-09-04 00:00:00+00:00,15874677603.52
2025-09-04 02:00:00+00:00,18344632904.01
2025-09-04 02:45:00+00:00,18685261312.0
2025-09-04 21:30:00+00:00,19549454647.68
2025-09-07 08:30:00+00:00,20202424887.9
2025-09-17 00:30:00+00:00,20033040711.49
2025-09-25 02:30:00+00:00,20959568844.39
2025-10-13 06:00:00+00:00,21183318588.9
2025-12-04 03:30:00+00:00,21853492498.17
